date,RPRO0009
2015-11-01,537.0011536666667
2015-12-01,533.2757670967743
2016-01-01,534.2151538709676
2016-02-01,539.6290855172413
2016-03-01,551.5156425806452
2016-04-01,555.0991736666667
2016-05-01,555.6670248387097
2016-06-01,550.061751
2016-07-01,546.0612593548386
2016-08-01,548.8637839032258
2016-09-01,559.8621193333333
2016-10-01,552.4389851612904
2016-11-01,543.8416546666666
2016-12-01,543.9579590322581
2017-01-01,536.248681935484
2017-02-01,535.1526212499994
2017-03-01,530.7349697096773
2017-04-01,528.1223204
2017-05-01,533.1517378387097
2017-06-01,539.9069483666667
2017-07-01,541.142617967742
2017-08-01,535.9764669677425
2017-09-01,528.9223175666667
2017-10-01,525.6540991612903
2017-11-01,521.0389140999999
2017-12-01,519.7721250967744
2018-01-01,512.9394571290322
2018-02-01,512.6893226428571
2018-03-01,511.2538526774193
2018-04-01,516.598648
2018-05-01,515.6367413870969
2018-06-01,517.0964282999998
2018-07-01,523.3409086129031
2018-08-01,530.3082845806451
2018-09-01,518.5114976
2018-10-01,513.4908993548387
2018-11-01,515.0616580333333
2018-12-01,519.4537817741937
2019-01-01,523.8828636774194
2019-02-01,533.3598454285714
2019-03-01,530.1465807741937
2019-04-01,528.9524461666667
2019-05-01,531.8631952903227
2019-06-01,530.8899316000001
2019-07-01,541.3510529677418
2019-08-01,550.2371191290323
2019-09-01,546.9073918666668
2019-10-01,467.2967924516129
2019-11-01,546.3533389666667
2019-12-01,541.9615650322581
2020-01-01,534.6649916129032
2020-02-01,536.5721465517242
2020-03-01,540.6505212903226
2020-04-01,209.903749
2020-05-01,335.16722
2020-06-01,514.5100786666666
2020-07-01,521.4092932258064
2020-08-01,515.4671035483872
2020-09-01,511.58456300000006
2020-10-01,508.2847338709678
2020-11-01,510.6518723333333
2020-12-01,511.7632787096774
2021-01-01,508.5849783870968
2021-02-01,501.9282878571429
2021-03-01,502.48080225806456
2021-04-01,499.2506493333334
2021-05-01,498.3663016129032
2021-06-01,493.8236470000001
2021-07-01,492.868840967742
2021-08-01,484.8537937741935
2021-09-01,485.0252883333333
2021-10-01,481.23117290322585
2021-11-01,484.9286496666666
2021-12-01,246.34919193548387
2022-01-01,455.9896990322582
2022-02-01,478.36750571428576
2022-03-01,494.7298525806453
2022-04-01,497.0843616666668
2022-05-01,494.9456745161291
2022-06-01,408.7282963333333
2022-07-01,482.68200290322585
2022-08-01,494.39750225806455
2022-09-01,490.2909350000001
2022-10-01,493.0440619354839
2022-11-01,489.190894
2022-12-01,490.6618270967741
2023-01-01,489.52001838709685
2023-02-01,445.57738892857134
2023-03-01,446.5580351612903
2023-04-01,471.8702146666667
2023-05-01,473.9830251612904
2023-06-01,473.349477
2023-07-01,477.7988493548386
2023-08-01,480.92799
2023-09-01,482.75576400000006
2023-10-01,482.4839790322581
2023-11-01,490.0681096666668
2023-12-01,486.0722627419355
2024-01-01,490.47197870967744
2024-02-01,485.677041724138
2024-03-01,482.92112483870966
2024-04-01,482.2899483333333
2024-05-01,484.4947132258064
2024-06-01,446.75619100000006
2024-07-01,464.5769554838709
2024-08-01,477.12051290322586


 Definition: Producción petrolera. Source: BCE
