date,RPRO0005
2022-02-01,1091.4629299356002
2022-03-01,1574.0794222546
2022-04-01,1561.8760586887995
2022-05-01,1445.4167671433008
2022-06-01,1036.0449864781006
2022-07-01,802.8385816815006
2022-08-01,1192.4862729639
2022-09-01,946.4684057707
2022-10-01,481.5863472371999
2022-11-01,1084.4997328770005
2022-12-01,1140.2865107928997
2023-01-01,901.5148821082998
2023-02-01,368.5611661555
2023-03-01,549.9400387492001
2023-04-01,194.4234992347
2023-05-01,515.9870792739999
2023-06-01,395.2397726591
2023-07-01,366.0372540968
2023-08-01,431.8435106484
2023-09-01,703.4000191808001
2023-10-01,437.5089941078
2023-11-01,644.7922614798999
2023-12-01,664.8343636563
2024-01-01,856.5386522318
2024-02-01,91.79933666330004
2024-03-01,365.20762815780006
2024-04-01,548.8230952771
2024-05-01,664.1312257964
2024-06-01,645.9944328651999
2024-07-01,460.5658651153001
2024-08-01,900.3197553101999
2024-10-01,324.73471354700007


 Definition: Producción de Fueloil 6. Source: BCE
