date,RPRO0006
2012-12-01,1499.8111538095236
2013-01-01,1558.232073809524
2013-02-01,1328.6469252380953
2013-03-01,1597.1989966666663
2013-04-01,1445.0665409523813
2013-05-01,1424.663421904762
2013-06-01,1538.0512152380952
2013-07-01,1685.4833647619048
2013-08-01,1730.6426614285715
2013-09-01,1423.69055
2013-10-01,1590.8340876190475
2013-11-01,1572.144678095238
2013-12-01,1697.8815595238098
2014-01-01,1679.956552857143
2014-02-01,1513.117138478238
2014-03-01,1685.823142857143
2014-04-01,1635.728379248476
2014-05-01,1580.5977446956
2014-06-01,1816.2648214285716
2014-07-01,1791.2471485714286
2014-08-01,1675.2663066666669
2014-09-01,1622.18193
2014-10-01,1471.3106276190476
2014-11-01,1456.8046561904764
2014-12-01,1521.026852623543
2015-01-01,1573.0450733333334
2015-02-01,1266.8093333333331
2015-03-01,1643.8443508647335
2015-04-01,1461.6718776952998
2015-05-01,1566.575035773524
2015-06-01,1513.1784578883382
2015-07-01,1616.9497186368717
2015-08-01,1601.805539712076
2015-09-01,1529.3643742314714
2015-10-01,1587.2392526459
2015-11-01,1462.9397061904765
2015-12-01,1638.0527370995237
2016-01-01,1558.6811422829903
2016-02-01,1433.6286160228428
2016-03-01,1558.0941139032716
2016-04-01,1438.4829613139
2016-05-01,1467.1934181901238
2016-06-01,1117.052679818495
2016-07-01,1645.9162736694427
2016-08-01,1597.9349568636856
2016-09-01,1614.2548735180096
2016-10-01,1518.8929042699906
2016-11-01,1338.073471706795
2016-12-01,1336.0458983634906
2017-01-01,1322.4569244595286
2017-02-01,1232.2041393582192
2017-03-01,1107.4313141639382
2017-04-01,1253.6770335285714
2017-05-01,1313.0408986543096
2017-06-01,1247.310071571943
2017-07-01,959.561478714519
2017-08-01,1053.868572565871
2017-09-01,972.4700966838332
2017-10-01,963.342627454662
2017-11-01,958.4859532915476
2017-12-01,988.8943475558808
2018-01-01,1030.4207471971715
2018-02-01,965.5353307904904
2018-03-01,932.279397947362
2018-04-01,965.3906066646666
2018-05-01,1012.6251554670952
2018-06-01,1004.3644688662714
2018-07-01,1113.558723243205
2018-08-01,1079.8515126734524
2018-09-01,1030.874582724762
2018-10-01,1143.3349946579142
2018-11-01,1051.9659462577142
2018-12-01,1176.0589919047618
2019-01-01,1071.1273961904762
2019-02-01,1127.1267119047618
2019-03-01,1081.8619568910904
2019-04-01,1094.475010952381
2019-05-01,1068.998444739
2019-06-01,1084.557740996157
2019-07-01,1120.5693257178953
2019-08-01,1088.5345266836664
2019-09-01,1198.096144910338
2019-10-01,960.4668059000288
2019-11-01,1075.7026196154952
2019-12-01,1015.616648334876
2020-01-01,1143.9114384611237
2020-02-01,1118.3201614182526
2020-03-01,956.0609073269716
2020-04-01,344.00925666666666
2020-05-01,414.8176970413
2020-06-01,852.763307366062
2020-07-01,849.0128244984762
2020-08-01,900.253412529319
2020-09-01,883.0202685171475
2020-10-01,1007.5225011531762
2020-11-01,994.3043557570286
2020-12-01,1109.5697945419856
2021-01-01,1058.9013253686428
2021-02-01,877.0846423042476
2021-03-01,1036.6329908366858
2021-04-01,838.310706470381
2021-05-01,1133.3803611219666
2021-06-01,1098.899337727481
2021-07-01,984.6840748969524
2021-08-01,1082.6795350599998
2021-09-01,1025.4127009892904
2021-10-01,1203.8311506850953
2021-11-01,1053.0476248193286
2021-12-01,1001.8124827354238
2022-01-01,1159.9546307314858
2022-02-01,987.2303101091908
2022-03-01,1111.3168239135048
2022-04-01,1083.5590652030144
2022-05-01,1149.3455024472096
2022-06-01,945.3409556126524
2022-07-01,1075.644677674762
2022-08-01,1232.224145398386
2022-09-01,1155.5363042438903
2022-10-01,1021.9284965914476
2022-11-01,1203.2204028323476
2022-12-01,1146.8315062009713
2023-01-01,1164.3693972084573
2023-02-01,1030.0293186042857
2023-03-01,1174.7927494734145
2023-04-01,1131.4932796389382
2023-05-01,1179.495984433748
2023-06-01,1122.6566393109142
2023-07-01,1092.399325305733
2023-08-01,1139.8763687864289
2023-09-01,1041.5863660923858
2023-10-01,1205.1813990019048
2023-11-01,1099.6234681191668
2023-12-01,1291.1920452705194
2024-01-01,1129.344724470362
2024-02-01,1069.7951510373382
2024-03-01,1090.067703455362
2024-04-01,1021.312284189719
2024-05-01,1102.3740156918857
2024-06-01,1137.2408115856952
2024-07-01,1153.5462663523715
2024-08-01,1126.3373338933668
2024-10-01,1011.2536743719144


 Definition: Producción de gas extra. Source: BCE
