date,MRIN0013
2013-06-01,1595.95
2013-07-01,1508.76
2013-08-01,1893.72
2013-09-01,1481.484891
2013-10-01,1680.774054
2013-11-01,1210.522127
2013-12-01,1299.064245
2014-01-01,1271.666764
2014-02-01,1175.249054
2014-03-01,691.438769
2014-04-01,578.547303
2014-05-01,1536.950162
2014-06-01,3270.209638
2014-07-01,3237.675301
2014-08-01,3656.617495
2014-09-01,4384.035957
2014-10-01,3581.822396
2014-11-01,2788.993296
2014-12-01,1683.324062
2015-01-01,1116.181113
2015-02-01,1676.08707
2015-03-01,1947.580018
2015-04-01,1563.26871
2015-05-01,2718.83588
2015-06-01,2856.998192
2015-07-01,3118.560986
2015-08-01,2557.12039
2015-09-01,1739.639588
2015-10-01,1176.706063
2015-11-01,437.910674
2015-12-01,889.348369
2016-01-01,1454.248167
2016-02-01,1860.131472
2016-03-01,1181.188471
2016-04-01,1464.564283
2016-05-01,894.306945
2016-06-01,2277.015573
2016-07-01,3156.938614
2016-08-01,2844.874246
2016-09-01,2179.649861
2016-10-01,2928.146731
2016-11-01,2242.452236
2016-12-01,3032.529736
2017-01-01,3652.463703
2017-02-01,2695.924833
2017-03-01,1876.527602
2017-04-01,1305.970225
2017-05-01,855.582421
2017-06-01,2780.593313
2017-07-01,2166.263834
2017-08-01,1721.21987
2017-09-01,330.081208
2017-10-01,3205.568839
2017-11-01,2035.731839
2017-12-01,973.918215
2018-01-01,3922.500802
2018-02-01,3660.524041
2018-03-01,3241.594784
2018-04-01,2643.951305
2018-05-01,2176.530346
2018-06-01,1675.8573809999998
2018-07-01,1438.285398
2018-08-01,1474.28876
2018-09-01,1076.937314
2018-10-01,1157.1525
2018-11-01,603.119291
2018-12-01,1607.424774
2019-01-01,1382.257102
2019-02-01,1263.601851
2019-03-01,2090.613757
2019-04-01,1529.303508
2019-05-01,2173.558297
2019-06-01,2264.502951
2019-07-01,1984.332367
2019-08-01,1988.671054
2019-09-01,3105.014997
2019-10-01,2189.711252
2019-11-01,1177.524149
2019-12-01,1409.150393
2020-01-01,1348.19204
2020-02-01,1071.49897
2020-03-01,403.225027
2020-04-01,821.591944
2020-05-01,1276.076246
2020-06-01,380.009408
2020-07-01,640.030564
2020-08-01,689.298897
2020-09-01,509.314676
2020-10-01,2303.900428
2020-11-01,1919.110739
2020-12-01,4432.430964
2021-01-01,3673.08842
2021-02-01,3172.206582
2021-03-01,3193.901387
2021-04-01,3038.437159
2021-05-01,3312.663754
2021-06-01,3521.312529
2021-07-01,2796.103619
2021-08-01,2262.385142
2021-09-01,3768.112317
2021-10-01,4942.248673
2021-11-01,4912.510856
2021-12-01,5376.57067
2022-01-01,4958.268762
2022-02-01,5349.443243
2022-03-01,6209.588374
2022-04-01,5298.109179
2022-05-01,5294.486401
2022-06-01,5619.990636
2022-07-01,6257.8659
2022-08-01,6440.794742
2022-09-01,5669.832894
2022-10-01,5028.593833999999
2022-11-01,4843.96647011
2022-12-01,5590.15388316
2023-01-01,5209.02522334
2023-02-01,5184.206301730001
2023-03-01,5041.211961759999
2023-04-01,5152.13508974
2023-05-01,4549.65587339
2023-06-01,3698.58006204
2023-07-01,3589.23560543999
2023-08-01,3324.05551306
2023-09-01,3399.4904397500004
2023-10-01,2687.74525291
2023-11-01,2559.64808368
2023-12-01,1662.4836690000002
2024-01-01,1494.84328833
2024-02-01,2239.61545508
2024-03-01,2703.23437269
2024-04-01,2854.66602529
2024-05-01,3889.71352323
2024-06-01,4257.1600965
2024-07-01,3654.63401856
2024-08-01,4768.832754929998
2024-09-01,5091.758252850001
2024-10-01,4642.21957118
2024-11-01,3862.713431560001
2024-12-01,2981.81827942
2025-01-10,3305.44538066
2025-01-17,3744.50263507999
2025-01-24,3425.18662781
2025-01-31,2315.3115584
2025-02-07,2898.4137456000003
2025-02-14,3127.85188092


 Definition: Reservas Internacionales: Inversiones, depósitos a plazo y títulos. Source: BCE
