date,TEXP0230
2017-10-01,2650418.0
2017-11-01,2510367.3
2017-12-01,2268101.5
2018-01-01,1742086.5
2018-02-01,2245470.25
2018-03-01,2430636.75
2018-04-01,2245378.5
2018-05-01,2191290.9
2018-06-01,2135159.4
2018-07-01,1999107.65
2018-08-01,2140395.0
2018-09-01,2157459.44
2018-10-01,2710324.0
2018-11-01,2024744.0
2018-12-01,1499204.0
2019-01-01,2675192.0500000003
2019-02-01,2773790.0
2019-03-01,3185628.35
2019-04-01,2412118.7
2019-05-01,2574867.6
2019-06-01,2010245.87
2019-07-01,2589722.18
2019-08-01,2608651.05
2019-09-01,2573508.7
2019-10-01,2607467.85
2019-11-01,2686441.5
2019-12-01,3332699.17
2020-01-01,2397663.08
2020-02-01,2049663.25
2020-03-01,2225656.93
2020-04-01,1547569.0
2020-05-01,2091515.36
2020-06-01,2059237.8
2020-07-01,1684246.0
2020-08-01,1946884.24
2020-09-01,1713926.8299999998
2020-10-01,2726078.83
2020-11-01,1921303.41
2020-12-01,1593236.0
2021-01-01,1675061.0
2021-02-01,1642524.3301
2021-03-01,1917102.0
2021-04-01,1871623.38
2021-05-01,2206058.58
2021-06-01,1761886.0
2021-07-01,2266450.0
2021-08-01,1878549.0
2021-09-01,2234000.0
2021-10-01,1355000.0
2021-11-01,1091000.0
2021-12-01,2149568.0
2022-01-01,1590510.0
2022-02-01,1900000.0
2022-03-01,2022999.0
2022-04-01,1861202.79
2022-05-01,1915200.0
2022-06-01,1581000.0
2022-07-01,1951700.0
2022-08-01,1143048.0
2022-09-01,1616000.0
2022-10-01,1450000.0
2022-11-01,1950000.0
2022-12-01,1024280.0
2023-01-01,1473950.0
2023-02-01,1025000.0
2023-03-01,1700020.0
2023-04-01,1700000.0
2023-05-01,1800000.0
2023-06-01,2239768.0
2023-07-01,1200000.0
2023-08-01,1623995.0
2023-09-01,2248042.0
2023-10-01,2101958.0
2023-11-01,1726000.0
2023-12-01,2296440.0
2024-01-01,1828500.0


 Definition: Exportaciones de Plomo, Total (kilogramos). Source: BCE
