date,RPRO0007
2019-01-01,311.9006578717714
2019-02-01,124.8608918656143
2019-03-01,373.5522547092523
2019-04-01,267.5692564563428
2019-05-01,249.4074257019286
2019-06-01,258.4241959639047
2019-07-01,129.42181094885237
2019-08-01,212.4796420558048
2019-09-01,233.6392671610857
2019-10-01,244.9331832248
2019-11-01,166.2501653095476
2019-12-01,284.1387637434904
2020-01-01,171.25520780107615
2020-02-01,228.68301855752856
2020-03-01,227.3087336670381
2020-04-01,88.53518268089049
2020-05-01,56.40504101097618
2020-06-01,90.6064123071476
2020-07-01,176.50950966053804
2020-08-01,239.57206827998093
2020-09-01,125.12250051861906
2020-10-01,134.37339881993807
2020-11-01,219.36199291573809
2020-12-01,286.8005318142571
2021-01-01,173.00764783409045
2021-02-01,265.1277009586572
2021-03-01,248.40322938117623
2021-04-01,202.62094994129043
2021-05-01,164.2503634061571
2021-06-01,181.45003488828567
2021-07-01,210.7984393238857
2021-08-01,274.0569589697905
2021-09-01,179.17296361860477
2021-10-01,165.97384180807148
2021-11-01,246.13642451815232
2021-12-01,269.1984035280477
2022-01-01,260.23665736483326
2022-02-01,114.08197270925238
2022-03-01,182.56504601818096
2022-04-01,129.45522384433812
2022-05-01,130.03801018183333
2022-06-01,156.02054340476667
2022-07-01,186.13192474561916
2022-08-01,48.6020285387048
2022-09-01,105.79142196689996
2022-10-01,161.92939012771427
2022-11-01,130.66913799610003
2022-12-01,99.26670364600476
2023-01-01,141.30874426524286
2023-02-01,138.73719965190477
2023-03-01,134.87469675672858
2023-04-01,172.03478771060952
2023-05-01,109.73766927797612
2023-06-01,150.3745108889286
2023-07-01,118.21984693997614
2023-08-01,115.5797350980619
2023-09-01,112.6075186015762
2023-10-01,138.85160326220478
2023-11-01,96.95071639649524
2023-12-01,159.49225754729525
2024-01-01,253.3519562609857
2024-02-01,64.07170794073333
2024-03-01,105.44778154285952
2024-04-01,155.8407448658233
2024-05-01,93.54922599585144
2024-06-01,106.76284833691192
2024-07-01,193.45762597470477
2024-08-01,54.83672151767145


 Definition: Producción de gas súper. Source: BCE
