date,TEXP0220
2014-03-01,1094704.0
2014-04-01,1568390.0
2014-05-01,850568.0
2014-06-01,1178219.0
2014-07-01,892179.0
2014-08-01,840351.5
2014-09-01,1781420.0
2014-10-01,1158654.17
2014-11-01,1398378.38
2014-12-01,1488527.0
2015-01-01,1114991.5
2015-02-01,1203073.5
2015-03-01,1189245.5
2015-04-01,1184811.5
2015-05-01,1262994.5
2015-06-01,1280859.0
2015-07-01,1196294.0
2015-08-01,1230264.0
2015-09-01,1360075.0
2015-10-01,1468507.0
2015-11-01,1502790.0
2015-12-01,1578922.1
2016-01-01,1507028.4
2016-02-01,1081123.7999999998
2016-03-01,2228669.0
2016-04-01,1839278.0
2016-05-01,1843135.0
2016-06-01,2006558.0
2016-07-01,1555980.0
2016-08-01,769556.0
2016-09-01,1468979.0
2016-10-01,2288069.0
2016-11-01,1900583.17
2016-12-01,1770838.0
2017-01-01,1844656.0
2017-02-01,1977665.5
2017-03-01,1876529.5
2017-04-01,1869464.0
2017-05-01,1497472.0
2017-06-01,1433622.0
2017-07-01,2628595.0
2017-08-01,2649382.0
2017-09-01,2699388.5
2017-10-01,2322191.0
2017-11-01,1666276.0
2017-12-01,2520433.0
2018-01-01,1370663.0
2018-02-01,1242497.0
2018-03-01,1754054.0
2018-04-01,1514562.0
2018-05-01,1512195.0
2018-06-01,1937230.5
2018-07-01,1666741.0
2018-08-01,2248000.0
2018-09-01,2481137.0
2018-10-01,1657230.0
2018-11-01,1530013.0
2018-12-01,3050220.0
2019-01-01,1597892.0
2019-02-01,1512347.0
2019-03-01,1777468.0
2019-04-01,1726614.0
2019-05-01,1900132.8
2019-06-01,2036989.0
2019-07-01,2942704.0
2019-08-01,1878678.0
2019-09-01,1322023.0
2019-10-01,1031550.0
2019-11-01,2714986.0
2019-12-01,3740514.0
2020-01-01,27369689.0
2020-02-01,35334464.0
2020-03-01,38344532.0
2020-04-01,945402.0
2020-05-01,1848158.0
2020-06-01,1722627.0
2020-07-01,2174982.5
2020-08-01,25452036.5
2020-09-01,2204376.75
2020-10-01,35631943.75
2020-11-01,27521635.0
2020-12-01,4072529.0
2021-01-01,31159740.5
2021-02-01,47332559.5
2021-03-01,3068997.91
2021-04-01,68353365.0
2021-05-01,3149727.1
2021-06-01,40792153.642
2021-07-01,28441818.8
2021-08-01,27792018.74
2021-09-01,40405399.2
2021-10-01,37422164.17
2021-11-01,69456631.2
2021-12-01,34279601.25000001
2022-01-01,68673585.54
2022-02-01,39741905.3
2022-03-01,32589616.2
2022-04-01,78294414.0
2022-05-01,2925608.0
2022-06-01,105526033.01
2022-07-01,2373282.0
2022-08-01,69632068.0
2022-09-01,69457336.0
2022-10-01,38985683.0
2022-11-01,33937145.0
2022-12-01,63374778.0
2023-01-01,39019221.0
2023-02-01,75603799.0
2023-03-01,32531794.0
2023-04-01,38045025.0
2023-05-01,38851192.0
2023-06-01,72252445.0
2023-07-01,68086304.0
2023-08-01,37514959.0
2023-09-01,135325968.0
2023-10-01,38242444.0
2023-11-01,3410243.0
2023-12-01,32233154.39
2024-01-01,75671254.0


 Definition: Exportaciones de Cobre, Total (kilogramos). Source: BCE
